election,competitive_ratio,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_used,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,total_rankings_tallied_1,total_rankings_tallied_2,total_rankings_tallied_3,total_rankings_tallied_4,total_rankings_tallied_5,total_rankings_tallied_6,total_rankings_used_1,total_rankings_used_2,total_rankings_used_3,total_rankings_used_4,total_rankings_used_5,total_rankings_used_6,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
PortlandME_20241105_CityCouncilDistrict2,0.6484279297672519,300,,,,,,,,,,18827,445,4880,4289,8626,393,2077,1801,1381,2072,6555,1592,393,71,10,5,6578,4667,3215,2307,1765,295,5,6,False,0,23.0,1986.0,3147.0,4601.0,127.0,77.0,168.0,341.0,979.0,7573.0,True,1675.0,2.778,"Pelletier, Wesley K.",5,23.0,985.0,15.0,0.0,933.0,37.0,0.0,0.0,0.0,2239.0,2971.0,34.074,53.187,1
PortlandOR_20241105_Auditor,0,183639,,,,,,,,,,192736,0,1587,1212,188625,0,1587,1212,1212,1212,185225,3400,0,0,0,0,185287,7449,0,0,0,0,1,2,False,0,128.0,185831.0,0,2799.0,1169.0,132.0,3466.0,4701.0,144216.0,332969.0,True,187346.0,1.014,Simone.Rede,1,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186132.0,186132.0,98.678,98.678,1
PortlandOR_20241105_Mayor,0.5498813098363491,2,,,,,,,,,,1063639,76727,308950,234883,423755,45711,124410,89808,100164,128455,307400,72085,27721,9421,4187,2941,309546,264107,213024,132427,82994,61541,20,6,False,1,2602.0,46611.0,210829.0,263352.0,2577.0,4192.0,6608.0,11918.0,21473.0,332969.0,True,54215.0,3.363,Keith.Wilson,19,2602.0,49512.0,829.0,0.0,42654.0,1042.0,4987.0,4358.0,629.0,104247.0,153159.0,33.748,59.048,1
RedondoBeach_20250304_CityAttorney,0,5704,,,,,,,,,,16293,0,4001,1286,10738,0,3966,1270,1250,1270,10391,46,84,217,0,0,10408,5106,239,540,0,0,2,6,False,0,25.0,5506.0,51.0,5236.0,118.0,28.0,510.0,639.0,0,10763.0,True,5206.0,1.489,JOY FORD,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8221.0,8221.0,76.56,76.56,1
RedondoBeach_20250304_CityCouncilD1,0.14883346741753822,107,,,,,,,,,,5298,0,1271,1210,2709,0,771,744,670,744,2492,137,17,10,53,0,2499,1532,1068,72,127,0,3,6,False,0,9.0,1025.0,1070.0,1543.0,33.0,16.0,119.0,161.0,0,2572.0,True,1062.0,2.02,BRAD WALLER,3,9.0,48.0,1.0,0.0,45.0,2.0,0.0,0.0,0.0,1240.0,1311.0,48.381,52.127,1
RedondoBeach_20250304_CityCouncilD2,0,1019,,,,,,,,,,3097,0,663,299,2081,0,655,289,282,289,1996,19,24,42,0,0,2002,915,70,110,0,0,2,6,False,0,9.0,1140.0,18.0,944.0,27.0,9.0,117.0,147.0,0,2090.0,True,934.0,1.457,CHADWICK CASTLE,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1550.0,1550.0,74.483,74.483,1
RedondoBeach_20250304_CityCouncilD4,0,681,,,,,,,,,,2797,0,603,285,1823,0,591,277,257,277,1772,10,16,25,0,0,1774,809,86,128,0,0,2,6,False,0,7.0,956.0,20.0,868.0,46.0,8.0,123.0,170.0,0,1830.0,True,839.0,1.482,ZEIN OBAGI JR,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.0,1252.0,68.678,68.678,1
RedondoBeach_20250304_Mayor,0.36646798692559124,73,,,,,,,,,,35823,1541,11613,8137,13779,1113,4408,3138,3250,4033,10784,1610,571,483,136,195,10837,8491,6308,4861,4321,1005,5,6,False,0,75.0,2559.0,6337.0,8573.0,158.0,157.0,878.0,1057.0,0,11157.0,True,4168.0,3.156,JAMES A LIGHT,5,75.0,1114.0,22.0,0.0,1051.0,41.0,0.0,0.0,0.0,4878.0,5920.0,44.017,59.39,1
SanFrancisco_20041102_BoardofSupervisorsDistrict11,0.5059420916162489,38,,,,,,,,,,58690,4476,12303,8565,33006,3590,7484,5470,6217,9060,23039,6913,3054,0,0,0,23247,18656,16787,0,0,0,8,3,False,1,219.0,4397.0,16395.0,18779.0,0,340.0,434.0,748.0,1507.0,24902.0,True,16395.0,2.494,Gerardo Sandoval,7,219.0,4869.0,51.0,0.0,2200.0,0.0,2618.0,2526.0,92.0,7477.0,10679.0,32.262,58.333,1
SanFrancisco_20041102_BoardofSupervisorsDistrict2,0,7748,,,,,,,,,,76735,0,22441,19604,34488,0,12384,10714,10703,10714,34308,139,41,0,0,0,34398,23029,19308,0,0,0,5,3,False,1,95.0,11390.0,18947.0,23098.0,0,202.0,444.0,634.0,4879.0,39462.0,True,18947.0,2.213,Michela Alioto-pier,1,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21118.0,21118.0,61.233,61.233,1
SanFrancisco_20041102_BoardofSupervisorsDistrict3,0,6449,,,,,,,,,,60741,0,19445,15248,25905,0,10566,8177,8172,8177,25771,76,58,0,0,0,25841,18633,16267,0,0,0,4,3,False,0,74.0,7162.0,15950.0,18743.0,0,143.0,359.0,495.0,2338.0,28317.0,True,15950.0,2.333,Arron Peskin,1,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16177.0,16177.0,62.447,62.447,1
SanFrancisco_20041102_BoardofSupervisorsDistrict5,0.4102710181492634,5,,,,,,,,,,95332,9428,19550,16862,48932,7089,11114,10093,12442,17182,34955,9713,4264,0,0,0,35328,31229,28775,0,0,0,22,3,False,1,394.0,3903.0,28457.0,31206.0,0,560.0,364.0,883.0,3752.0,39255.0,True,28457.0,2.669,Ross Mirkarimi,20,394.0,8998.0,76.0,0.0,2861.0,0.0,6061.0,5963.0,98.0,9947.0,13211.0,28.332,50.596,1
SanFrancisco_20041102_BoardofSupervisorsDistrict7,0.33545078830552577,1,,,,,,,,,,80475,7018,17263,12858,42988,5319,10338,8165,9893,13484,31523,8006,3459,0,0,0,31755,26271,22449,0,0,0,13,3,False,1,236.0,5256.0,22105.0,26383.0,0,348.0,367.0,701.0,3030.0,34905.0,True,22105.0,2.514,Sean R. Elsbernd,12,236.0,7314.0,40.0,0.0,2939.0,0.0,4335.0,4237.0,98.0,10505.0,13834.0,33.203,56.872,1
SanFrancisco_20041102_BoardofSupervisorsDistrict9,0,316,,,,,,,,,,61976,0,17860,18965,24868,0,10297,10386,10369,10386,24733,89,46,0,0,0,24900,20580,16496,0,0,0,6,3,False,1,172.0,4185.0,16142.0,20683.0,0,283.0,402.0,666.0,1235.0,26275.0,True,16142.0,2.464,Tom Ammiano,1,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12592.0,12592.0,50.635,50.635,1
SanFrancisco_20041105_BoardofSupervisorsDistrict1,0.31547064305684996,215,,,,,,,,,,72181,2816,17580,15754,35789,2264,10157,9357,9312,11621,28697,5120,1972,0,0,0,28846,23172,20163,0,0,0,7,3,False,1,156.0,5495.0,19860.0,23292.0,0,242.0,323.0,555.0,1778.0,30721.0,True,19860.0,2.486,Jake McGoldrick,6,156.0,2847.0,19.0,0.0,1336.0,0.0,1492.0,1457.0,35.0,11815.0,14011.0,41.043,54.013,1
SanFrancisco_20051108_AssessorRecorder,0.3540355502636503,30792,,,,,,,,,,434782,8,116680,94172,222634,8,72094,53883,47895,53891,195501,26254,879,0,0,0,196201,133726,104855,0,0,0,4,3,False,0,748.0,66931.0,101977.0,132293.0,0,1288.0,5735.0,6933.0,25398.0,225370.0,True,101977.0,2.168,Phil Ting,3,748.0,9910.0,66.0,0.0,9844.0,0.0,0.0,0.0,0.0,94062.0,110053.0,47.214,58.133,1
SanFrancisco_20051108_Treasurer,0,39819,,,,,,,,,,364231,0,100366,86291,176491,0,56104,48722,48632,48722,175398,772,321,0,0,0,175978,104444,83809,0,0,0,4,3,False,0,608.0,71665.0,81831.0,104826.0,0,1083.0,2456.0,3489.0,48271.0,225370.0,True,81831.0,2.051,Jose Cisneros,1,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108155.0,108155.0,61.281,61.281,1
SanFrancisco_20061107_BoardofSupervisorsDistrict10,0,1672,,,,,,,,,,30216,0,7221,8427,14322,0,4212,4671,4663,4671,14094,168,60,0,0,0,14257,8831,7128,0,0,0,7,3,False,1,169.0,5439.0,6765.0,8883.0,0,246.0,464.0,698.0,2212.0,16703.0,True,6765.0,2.068,Sophie Maxwell,1,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7997.0,7997.0,55.837,55.837,1
SanFrancisco_20061107_BoardofSupervisorsDistrict2,0,12504,,,,,,,,,,26252,0,3676,1617,20910,0,3662,1507,1507,1507,20458,338,114,0,0,0,20486,5172,594,0,0,0,2,3,False,0,28.0,15741.0,124.0,5169.0,0,49.0,767.0,815.0,5248.0,26186.0,True,4993.0,1.251,Michela Alioto-pier,1,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16707.0,16707.0,79.9,79.9,1
SanFrancisco_20061107_BoardofSupervisorsDistrict4,0.9064291247095275,232,,,,,,,,,,47444,2792,9825,7560,26966,2351,6097,4813,5590,7164,19539,5376,2051,0,0,0,19732,15013,12699,0,0,0,6,3,False,1,201.0,4828.0,12343.0,14986.0,0,301.0,512.0,794.0,1970.0,21985.0,True,12343.0,2.355,Ed Jew,6,201.0,3839.0,42.0,0.0,2869.0,0.0,928.0,827.0,101.0,5184.0,8388.0,26.163,52.507,1
SanFrancisco_20061107_BoardofSupervisorsDistrict6,0.044978018261751775,17,,,,,,,,,,36105,164,7639,9285,18759,149,4357,5419,5223,5568,17728,794,237,0,0,0,17888,10062,8155,0,0,0,8,3,False,1,165.0,7835.0,7800.0,10106.0,0,258.0,456.0,698.0,1809.0,19915.0,True,7800.0,1.98,Chris Daly,5,165.0,295.0,7.0,0.0,236.0,0.0,52.0,34.0,18.0,8746.0,8968.0,48.749,50.822,1
SanFrancisco_20061107_BoardofSupervisorsDistrict8,0,10133,,,,,,,,,,57736,0,15492,10411,31715,0,10263,6833,6830,6833,31343,270,102,0,0,0,31384,16909,9443,0,0,0,3,3,False,0,43.0,14619.0,8807.0,17096.0,0,118.0,845.0,960.0,3359.0,35117.0,True,8807.0,1.814,Bevan Dufty,1,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20924.0,20924.0,65.975,65.975,1
SanFrancisco_20071106_Mayor,0,68060,,,,,,,,,,259918,0,64455,49867,144730,0,37853,27988,27967,27988,143359,982,389,0,0,0,143838,65303,50777,0,0,0,12,3,False,1,499.0,78889.0,48481.0,65841.0,0,866.0,2911.0,3717.0,4236.0,149465.0,True,48481.0,1.784,Gavin Newsom,1,499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106395.0,106395.0,73.513,73.513,1
SanFrancisco_20081104_BoardofSupervisorsDistrict1,0.3869135802469136,10,,,,,,,,,,71663,2553,14567,15308,34638,1871,8538,9756,9009,11627,28686,4768,1184,0,0,0,28926,23451,19286,0,0,0,9,3,False,1,242.0,7228.0,16762.0,21640.0,2311.0,332.0,131.0,2736.0,2696.0,31694.0,True,16762.0,2.32,ERIC MAR,9,242.0,2837.0,18.0,0.0,842.0,532.0,1445.0,1429.0,16.0,11649.0,13136.0,40.51,50.681,1
SanFrancisco_20081104_BoardofSupervisorsDistrict11,0.6653898152320865,21,,,,,,,,,,67059,4531,12191,10433,33418,3517,7506,6558,7340,10075,24537,6312,2569,0,0,0,24941,22074,20044,0,0,0,9,3,False,1,410.0,5321.0,16487.0,19538.0,3168.0,552.0,236.0,3856.0,1826.0,26909.0,True,16487.0,2.427,JOHN AVALOS,9,410.0,5395.0,55.0,0.0,1685.0,1490.0,2165.0,2128.0,37.0,6964.0,10211.0,28.225,52.967,1
SanFrancisco_20081104_BoardofSupervisorsDistrict3,0.3752027246188777,2,,,,,,,,,,72522,4361,17166,10787,36305,3388,10251,6639,7508,10027,27067,6469,2769,0,0,0,27341,24026,21155,0,0,0,9,3,False,1,284.0,4759.0,18954.0,22578.0,1892.0,370.0,209.0,2409.0,2604.0,30086.0,True,18954.0,2.506,DAVID CHIU,9,284.0,4360.0,31.0,0.0,1356.0,599.0,2374.0,2325.0,49.0,10270.0,13564.0,37.76,59.392,1
SanFrancisco_20081104_BoardofSupervisorsDistrict4,0,1371,,,,,,,,,,72295,0,18024,17349,29439,0,10054,9988,9485,9988,29316,82,41,0,0,0,29395,23375,19525,0,0,0,3,3,False,0,83.0,9388.0,15331.0,20079.0,4160.0,150.0,191.0,4451.0,2106.0,31628.0,True,15331.0,2.198,CARMEN CHU,1,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15405.0,15405.0,52.329,52.329,1
SanFrancisco_20081104_BoardofSupervisorsDistrict5,0,19469,,,,,,,,,,83264,0,28289,11165,35659,0,15290,6274,5957,6274,35513,104,42,0,0,0,35608,25279,22377,0,0,0,3,3,False,0,104.0,14078.0,17890.0,21612.0,4424.0,177.0,224.0,4784.0,5412.0,41175.0,True,17890.0,2.103,ROSS MIRKARIMI,1,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27564.0,27564.0,77.299,77.299,1
SanFrancisco_20081104_BoardofSupervisorsDistrict7,0,13045,,,,,,,,,,71482,0,18399,13271,31165,0,9857,7268,6926,7268,30986,130,49,0,0,0,31036,21200,19246,0,0,0,3,3,False,0,53.0,14030.0,14545.0,17166.0,4672.0,102.0,234.0,4970.0,5451.0,36669.0,True,14545.0,2.015,SEAN R. ELSBERND,1,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22105.0,22105.0,70.929,70.929,1
SanFrancisco_20081104_BoardofSupervisorsDistrict9,0.5742221365957036,11,,,,,,,,,,72868,2051,17550,14677,34163,1651,10455,8909,7723,10560,26387,6326,1450,0,0,0,26693,24168,22007,0,0,0,7,3,False,1,313.0,4121.0,19552.0,22521.0,2161.0,407.0,170.0,2662.0,2085.0,28884.0,True,19552.0,2.564,DAVID CAMPOS,7,313.0,3064.0,38.0,0.0,1214.0,798.0,1014.0,993.0,21.0,9468.0,12606.0,35.747,53.821,1
SanFrancisco_20101102_BoardofSupervisorsDistrict10,0.8066244520214321,2,,,,,,,,,,49025,7920,4102,4201,26295,5864,2824,2668,6135,8532,17705,5878,2712,0,0,0,18194,16352,14479,0,0,0,21,3,True,1,500.0,4231.0,11063.0,13776.0,2950.0,633.0,166.0,3660.0,2242.0,20550.0,True,11063.0,2.34,MALIA COHEN,21,500.0,9634.0,102.0,0.0,2630.0,2220.0,4682.0,4631.0,51.0,2097.0,4307.0,11.776,52.691,3
SanFrancisco_20101102_BoardofSupervisorsDistrict2,0.23398804440649018,142,,,,,,,,,,56773,1032,11182,9091,27627,864,7129,5648,5514,6512,24030,2742,855,0,0,0,24113,18217,14443,0,0,0,6,3,True,1,86.0,9465.0,10211.0,14678.0,4217.0,151.0,111.0,4440.0,4731.0,28911.0,True,10211.0,2.028,MARK FARRELL,6,86.0,1527.0,10.0,0.0,681.0,496.0,340.0,332.0,8.0,9700.0,11415.0,40.259,50.583,2
SanFrancisco_20101102_BoardofSupervisorsDistrict6,0.5583645040629434,0,,,,,,,,,,55449,3749,9595,8853,27009,2759,5855,5364,6243,8123,20985,4381,1643,0,0,0,21342,18074,16033,0,0,0,14,3,False,1,357.0,5731.0,12714.0,15503.0,3024.0,438.0,158.0,3559.0,3614.0,25057.0,True,12714.0,2.306,JANE KIM,14,357.0,4741.0,29.0,0.0,1533.0,1156.0,2023.0,1998.0,25.0,6621.0,8834.0,31.4,54.047,1
SanFrancisco_20101102_BoardofSupervisorsDistrict8,0.4031022845275182,1772,,,,,,,,,,86136,348,20653,15226,40976,345,13133,9866,8235,10211,34892,5452,632,0,0,0,34968,29098,22070,0,0,0,4,3,False,0,79.0,9683.0,16984.0,25310.0,5050.0,146.0,111.0,5268.0,3522.0,38551.0,True,16984.0,2.206,SCOTT WIENER,4,79.0,2123.0,15.0,0.0,1153.0,955.0,0.0,0.0,0.0,14813.0,18181.0,42.383,55.384,1
SanFrancisco_20111108_DistrictAttorney,0.5285668230827094,3366,,,,,,,,,,434317,12218,100347,69113,231858,11029,63694,45730,46180,56759,182955,36929,11974,0,0,0,183492,143415,107410,0,0,0,5,3,False,1,559.0,48788.0,95318.0,135011.0,11481.0,935.0,989.0,13181.0,13196.0,197242.0,True,95318.0,2.25,GEORGE GASCÓN,4,559.0,22738.0,112.0,0.0,15807.0,4167.0,2652.0,2517.0,135.0,76236.0,100089.0,41.548,62.264,1
SanFrancisco_20111108_Mayor,0.47221797810033106,20,,,,,,,,,,519799,53623,98928,75703,271328,40437,59066,45802,63622,86239,194046,52635,24647,0,0,0,194849,172022,152928,0,0,0,16,3,False,1,820.0,30835.0,141590.0,163919.0,10124.0,1383.0,725.0,12051.0,2004.0,197242.0,True,141590.0,2.562,ED LEE,16,820.0,52945.0,264.0,0.0,15694.0,4988.0,31999.0,31826.0,173.0,59775.0,84374.0,30.746,59.64,1
SanFrancisco_20111108_Sheriff,0.7342056951978688,1131,,,,,,,,,,396312,2934,69165,74980,226302,2934,45139,50204,37080,53138,182519,39448,4335,0,0,0,182886,122966,90460,0,0,0,4,3,False,0,378.0,70070.0,76997.0,113348.0,12970.0,657.0,1174.0,14590.0,13631.0,197242.0,True,76997.0,2.036,ROSS MIRKARIMI,3,378.0,21787.0,88.0,0.0,18042.0,3657.0,0.0,0.0,0.0,70457.0,86443.0,38.452,53.543,1
SanFrancisco_20121106_BoardofSupervisorsDistrict5,0.6862984436985047,292,,,,,,,,,,91687,9074,15796,12771,50072,7328,9785,8001,11387,15329,35022,10127,4923,0,0,0,35229,30559,25899,0,0,0,8,3,False,1,209.0,6236.0,23641.0,29030.0,1981.0,304.0,210.0,2447.0,4897.0,40253.0,True,23641.0,2.487,LONDON BREED,7,209.0,8563.0,32.0,0.0,3583.0,678.0,4270.0,4224.0,46.0,9842.0,14927.0,28.002,56.15,1
SanFrancisco_20121106_BoardofSupervisorsDistrict7,0.6681285241206479,122,,,,,,,,,,80770,6539,14328,13646,42891,5035,8669,8759,10338,13794,31276,7940,3675,0,0,0,31456,26645,22669,0,0,0,9,3,False,1,181.0,6145.0,20756.0,25338.0,1737.0,251.0,174.0,2123.0,3785.0,35351.0,True,20756.0,2.458,NORMAN YEE,8,181.0,6538.0,21.0,0.0,2552.0,681.0,3284.0,3252.0,32.0,9182.0,12488.0,29.256,50.26,1
SanFrancisco_20141104_BoardofSupervisorsDistrict10,0.1572129806381238,186,,,,,,,,,,37857,231,7944,8135,16889,231,4730,4944,4537,5175,15312,1178,399,0,0,0,15422,12276,10159,0,0,0,5,3,False,1,111.0,5180.0,7559.0,10265.0,2468.0,145.0,146.0,2734.0,825.0,16342.0,True,7559.0,2.144,MALIA COHEN,3,111.0,498.0,11.0,0.0,196.0,284.0,7.0,0.0,7.0,7176.0,7710.0,46.579,51.717,1
SanFrancisco_20151103_BoardofSupervisorsDistrict3,0,840,,,,,,,,,,33087,0,6702,5755,16694,0,4160,3819,3687,3819,16635,33,26,0,0,0,16671,9790,6626,0,0,0,3,3,False,0,41.0,8716.0,4478.0,7988.0,2083.0,63.0,136.0,2252.0,819.0,17554.0,True,4478.0,1.743,AARON PESKIN,1,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8767.0,8767.0,52.516,52.516,1
SanFrancisco_20151103_Mayor,0,21835,,,,,,,,,,420163,0,60565,127060,189707,0,34035,68720,66894,68720,188692,775,240,0,0,0,189297,122911,107955,0,0,0,6,3,False,1,621.0,86895.0,84870.0,103133.0,22398.0,1043.0,1438.0,24653.0,12741.0,203069.0,True,84870.0,1.986,ED LEE,1,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105771.0,105771.0,55.755,55.755,1
SanFrancisco_20151103_Sheriff,0,40867,,,,,,,,,,378645,0,81419,62596,185831,0,53413,37411,35630,37411,185288,420,123,0,0,0,185521,113312,79812,0,0,0,3,3,False,0,237.0,95000.0,53191.0,90911.0,26727.0,469.0,996.0,28024.0,17001.0,203069.0,True,53191.0,1.774,VICKI HENNESSY,1,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113349.0,113349.0,60.996,60.996,1
SanFrancisco_20161108_BoardofSupervisorsDistrict1,0.30871985157699444,27,,,,,,,,,,79631,3371,17299,16845,38398,2567,10476,10038,10382,12605,31610,5012,1776,0,0,0,31801,26080,21750,0,0,0,10,3,False,1,192.0,7131.0,19667.0,24656.0,1889.0,255.0,134.0,2241.0,3236.0,35109.0,True,19667.0,2.388,SANDRA LEE FEWER,9,192.0,3207.0,18.0,0.0,924.0,454.0,1811.0,1802.0,9.0,12568.0,15029.0,39.67,52.781,1
SanFrancisco_20161108_BoardofSupervisorsDistrict11,0.45763373682155406,426,,,,,,,,,,65667,3541,12640,13243,31401,2746,7466,7939,8734,10685,25260,4019,2122,0,0,0,25429,21447,18791,0,0,0,5,3,False,1,173.0,5961.0,16006.0,19509.0,2572.0,257.0,190.0,2963.0,2457.0,28010.0,True,16006.0,2.387,AHSHA SAFAI,4,173.0,3384.0,29.0,0.0,735.0,666.0,1954.0,1931.0,23.0,9466.0,11211.0,37.297,50.968,1
SanFrancisco_20161108_BoardofSupervisorsDistrict3,0,11764,,,,,,,,,,47776,0,7465,3300,26658,0,7465,3300,2919,3300,26488,107,63,0,0,0,26511,15277,5988,0,0,0,2,3,False,0,24.0,15898.0,0,10769.0,5897.0,56.0,483.0,6366.0,4839.0,31521.0,True,10769.0,1.403,AARON PESKIN,1,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19211.0,19211.0,72.065,72.065,1
SanFrancisco_20161108_BoardofSupervisorsDistrict5,0,1789,,,,,,,,,,74546,0,9702,9222,41009,0,9702,9222,8315,9222,40852,120,37,0,0,0,40896,25136,8514,0,0,0,2,3,False,0,50.0,22089.0,0,18932.0,8404.0,117.0,598.0,9032.0,4472.0,45531.0,True,18932.0,1.46,LONDON BREED,1,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21399.0,21399.0,52.181,52.181,1
SanFrancisco_20161108_BoardofSupervisorsDistrict7,0.5477004941087039,939,,,,,,,,,,88616,5212,18265,14171,46734,4264,10991,9024,10084,13288,35181,7594,3959,0,0,0,35309,28731,24576,0,0,0,5,3,False,1,128.0,8275.0,22105.0,27074.0,2316.0,185.0,163.0,2632.0,4084.0,39486.0,True,22105.0,2.388,NORMAN YEE,4,128.0,4807.0,24.0,0.0,1948.0,810.0,2025.0,2000.0,25.0,14179.0,17673.0,40.197,58.007,1
SanFrancisco_20161108_BoardofSupervisorsDistrict9,0,4738,,,,,,,,,,78479,0,22332,18741,32054,0,13519,10528,10117,10528,31925,100,29,0,0,0,32047,26316,20116,0,0,0,4,3,False,0,127.0,8025.0,17026.0,24097.0,2963.0,195.0,200.0,3302.0,2764.0,34945.0,True,17026.0,2.276,HILLARY RONEN,1,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18396.0,18396.0,57.391,57.391,1
SanFrancisco_20180605_BoardofSupervisorsDistrict8,0,6730,,,,,,,,,,71720,0,20167,15009,33262,0,13054,9287,9046,9287,33177,65,20,0,0,0,33202,23698,14820,0,0,0,3,3,False,0,25.0,10926.0,12835.0,22349.0,1944.0,38.0,165.0,2131.0,2780.0,36067.0,True,12835.0,2.057,RAFAEL MANDELMAN,1,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19996.0,19996.0,60.117,60.117,1
SanFrancisco_20180605_Mayor,0.6428195737717692,775,,,,,,,,,,668210,18709,144936,137117,337949,14812,87441,93732,66778,108544,250376,74533,13040,0,0,0,250997,226364,190849,0,0,0,8,3,False,1,634.0,36664.0,173291.0,214734.0,16406.0,1035.0,1219.0,18473.0,2350.0,254016.0,True,173291.0,2.541,LONDON BREED,8,634.0,21982.0,111.0,0.0,8446.0,5027.0,8398.0,8181.0,217.0,92121.0,115813.0,36.697,50.562,1
SanFrancisco_20181106_AssessorRecorder,0,156218,,,,,,,,,,568126,0,98754,34407,317176,0,98754,34407,29117,34407,314861,1965,350,0,0,0,315272,182748,70106,0,0,0,2,3,False,0,428.0,184110.0,0,133230.0,70113.0,956.0,6299.0,76390.0,50974.0,368578.0,True,133230.0,1.419,CARMEN CHU,1,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236697.0,236697.0,74.626,74.626,1
SanFrancisco_20181106_BoardofSupervisorsDistrict10,0.5183972259680216,163,,,,,,,,,,59272,1819,13662,8846,29628,1459,8835,5854,5691,7313,23080,5173,1375,0,0,0,23232,20067,15973,0,0,0,6,3,False,1,156.0,5265.0,12818.0,17999.0,2952.0,238.0,203.0,3336.0,2907.0,26257.0,True,12818.0,2.316,SHAMANN WALTON,6,156.0,2616.0,20.0,0.0,1004.0,780.0,812.0,792.0,20.0,9585.0,12979.0,41.325,63.072,1
SanFrancisco_20181106_BoardofSupervisorsDistrict2,0.3285342931413717,1037,,,,,,,,,,85438,597,18284,19117,41447,597,11550,11710,10515,12307,35222,5041,1184,0,0,0,35298,28258,21882,0,0,0,4,3,False,0,79.0,9580.0,18420.0,25780.0,3353.0,165.0,177.0,3663.0,4515.0,39906.0,True,18420.0,2.248,CATHERINE STEFANI,3,79.0,1948.0,18.0,0.0,1379.0,551.0,0.0,0.0,0.0,14415.0,17322.0,40.822,51.918,1
SanFrancisco_20181106_BoardofSupervisorsDistrict4,0.4279290744040044,273,,,,,,,,,,72127,4559,14477,11746,36732,3565,8850,7145,8326,10710,28329,6035,2368,0,0,0,28504,23632,19991,0,0,0,8,3,False,1,176.0,6716.0,17369.0,21788.0,2417.0,249.0,175.0,2799.0,2814.0,31412.0,True,17369.0,2.366,GORDON MAR,7,176.0,5139.0,22.0,0.0,1781.0,885.0,2451.0,2418.0,33.0,10314.0,13232.0,36.289,56.831,1
SanFrancisco_20181106_BoardofSupervisorsDistrict6,0,3246,,,,,,,,,,62193,0,15457,15994,25330,0,8516,9172,8764,9172,25245,62,23,0,0,0,25319,20035,16839,0,0,0,3,3,False,0,75.0,7638.0,13763.0,17724.0,2957.0,122.0,158.0,3204.0,3467.0,28872.0,True,13763.0,2.238,MATT HANEY,1,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14288.0,14288.0,56.407,56.407,1
