election,competitive_ratio,total_rankings_used,min_elimination_margin,upward_monotonicity_failure,downward_monotonicity_failure,compromise_failure,repeal,note1,note2,note3,note4,note5,total_rankings_skipped_by_tally,total_rankings_stalled_after_winner,total_rankings_stalled_after_runner_up,total_rankings_tallied,total_ballots_with_rankings_skipped_by_tally,total_ballots_with_rankings_stalled_after_winner,total_ballots_with_rankings_stalled_after_runner_up,total_ballots_with_fav_eliminated_and_second_not_tallied,total_ballots_with_elimination_and_next_not_tallied,n_candidates,rank_limit,come_from_behind,restrictive_rank_limit,first_round_overvote,ranked_single,ranked_3_or_more,ranked_multiple,includes_duplicate_ranking,includes_overvote_ranking,includes_skipped_ranking,total_irregular,total_undervote,total_ballots,condorcet,total_fully_ranked,mean_rankings_used,winner,n_rounds,total_pretally_exhausted,total_posttally_exhausted,total_posttally_exhausted_by_overvote,total_posttally_exhausted_by_skipped_rankings,total_posttally_exhausted_by_abstention,total_posttally_exhausted_by_duplicate_rankings,total_posttally_exhausted_by_rank_limit,total_posttally_exhausted_by_rank_limit_fully_ranked,total_posttally_exhausted_by_rank_limit_partially_ranked,first_round_winner_vote,final_round_winner_vote,first_round_winner_percent,final_round_winner_percent,first_round_winner_place
Alaska_20221108_SenateDistrictL,0,20809,2312,,,,,,,,,,170,3810,0,16829,143,3728,0,143,143,2,3,False,0,7.0,8871.0,131.0,5850.0,56.0,12.0,78.0,144.0,1605.0,16332.0,True,5717.0,1.406,"Merrick, Kelly R.",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8516.0,8516.0,57.853,57.853,1
Alaska_20221108_SenateDistrictM,0,18077,7655,,,,,,,,,,85,2095,0,15897,71,1940,0,71,71,2,3,False,0,4.0,11968.0,90.0,2895.0,127.0,6.0,100.0,231.0,724.0,15591.0,True,2730.0,1.201,"Hughes, Shelley",1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11259.0,11259.0,75.752,75.752,1
Alaska_20221108_SenateDistrictN,0.5758161097160518,23484,406,,,,,,,,,,81,5524,4284,13595,40,3452,2736,2083,2774,3,4,False,0,20.0,5075.0,4898.0,6578.0,108.0,46.0,145.0,287.0,2110.0,13776.0,True,4862.0,1.99,"Wilson, David S.",3,20.0,1203.0,5.0,0.0,1174.0,24.0,0.0,0.0,0.0,5173.0,6131.0,44.419,58.709,1
Alaska_20221108_SenateDistrictO,0,20590,509,,,,,,,,,,176,3105,0,17309,123,3020,0,123,123,2,3,False,0,18.0,8393.0,90.0,5935.0,125.0,20.0,86.0,225.0,2016.0,16355.0,True,5863.0,1.419,"Shower, Michael K.",1,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7415.0,7415.0,51.777,51.777,1
Alaska_20221108_SenateDistrictP,0,15161,162,,,,,,,,,,51,3490,1069,10551,38,2141,881,414,913,3,4,False,0,9.0,4025.0,2185.0,4392.0,36.0,24.0,127.0,174.0,317.0,8736.0,True,2136.0,1.789,"Kawasaki, Scott",1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4286.0,4286.0,50.963,50.963,1
Alaska_20221108_SenateDistrictQ,0,20742,3237,,,,,,,,,,14,4207,2911,13610,8,2575,1919,1707,1926,3,4,False,0,8.0,8379.0,2777.0,4661.0,74.0,18.0,110.0,197.0,904.0,13949.0,True,2742.0,1.576,"Myers, Robert H. Jr.",1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8137.0,8137.0,62.415,62.415,1
Alaska_20221108_SenateDistrictR,0,25326,1964,,,,,,,,,,90,6070,2262,16904,54,4046,1462,1147,1515,3,4,False,0,13.0,7864.0,3475.0,6827.0,91.0,30.0,120.0,237.0,1135.0,15830.0,True,3427.0,1.708,"Bishop, Click",1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8323.0,8323.0,56.688,56.688,1
Alaska_20221108_SenateDistrictS,0,10066,2016,,,,,,,,,,79,1983,0,8004,65,1938,0,65,65,2,3,False,0,21.0,3962.0,68.0,2972.0,45.0,23.0,229.0,286.0,479.0,7428.0,True,2941.0,1.435,"Hoffman, Lyman F.",1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4472.0,4472.0,64.55,64.55,1
Alaska_20221108_USRepresentative,0.49704246830665905,590450,3758,,,,,,,,,,6479,164321,98278,321372,5711,81088,62409,53345,67008,4,5,False,0,436.0,87926.0,86279.0,177469.0,2640.0,1055.0,6615.0,9827.0,1212.0,266797.0,True,49546.0,2.195,"Peltola, Mary S.",4,436.0,15292.0,82.0,0.0,14903.0,307.0,0.0,0.0,0.0,128705.0,137329.0,48.541,54.963,1
Alaska_20221108_USSenator,0.2517565211386745,577458,6252,,,,,,,,,,3188,161497,117917,294856,2578,87175,67662,66154,69755,4,5,False,0,513.0,93562.0,81321.0,170671.0,3175.0,1277.0,8639.0,12466.0,2376.0,266797.0,True,47800.0,2.151,"Murkowski, Lisa",4,513.0,9885.0,87.0,0.0,9567.0,231.0,0.0,0.0,0.0,113889.0,136439.0,43.155,53.711,1
Alaska_20241105_President,0,782317,30756,,,,,,,,,,88324,211527,88952,393514,39803,55736,28381,41426,53164,8,8,False,0,868.0,228278.0,71800.0,110372.0,7309.0,2798.0,6703.0,14978.0,1722.0,340778.0,True,36903.0,2.197,Trump/Vance,1,868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184472.0,184472.0,54.547,54.547,1
Alaska_20241105_StateHouseD1,0,12726,314,,,,,,,,,,30,1665,1875,9156,21,1030,1385,1092,1402,3,4,False,0,6.0,5303.0,1407.0,2871.0,86.0,12.0,74.0,160.0,322.0,8500.0,True,1394.0,1.529,"Bynum, Jeremy T.",1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4243.0,4243.0,51.921,51.921,1
Alaska_20241105_StateHouseD10,0,10023,1756,,,,,,,,,,17,1478,877,7651,9,1402,821,822,830,2,3,False,0,21.0,5438.0,81.0,2166.0,83.0,23.0,67.0,161.0,1029.0,8654.0,True,2127.0,1.292,"Kopp, Charles M. ""Chuck""",1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4680.0,4680.0,61.547,61.547,1
Alaska_20241105_StateHouseD11,0,10979,470,,,,,,,,,,94,784,0,10101,77,708,0,77,77,2,3,False,0,2.0,7639.0,65.0,1567.0,76.0,2.0,55.0,130.0,483.0,9691.0,True,1507.0,1.177,"Coulombe, Julie",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4838.0,4838.0,52.553,52.553,1
Alaska_20241105_StateHouseD12,0,9661,1699,,,,,,,,,,116,1136,0,8409,76,1065,0,76,76,2,3,False,0,5.0,6240.0,63.0,1607.0,74.0,5.0,65.0,140.0,489.0,8341.0,True,1565.0,1.212,"Schrage, Calvin R.",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4773.0,4773.0,60.826,60.826,1
Alaska_20241105_StateHouseD13,0,8850,461,,,,,,,,,,0,1023,782,7045,0,917,674,672,674,2,3,False,0,5.0,5538.0,122.0,1493.0,107.0,5.0,97.0,208.0,266.0,7302.0,True,1433.0,1.229,"Josephson, Andrew L. ""Andy""",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3746.0,3746.0,53.278,53.278,1
Alaska_20241105_StateHouseD14,0,8227,3435,,,,,,,,,,18,1373,528,6308,9,1293,499,500,508,2,3,False,0,9.0,4533.0,67.0,1747.0,68.0,9.0,80.0,153.0,831.0,7119.0,True,1716.0,1.287,"Galvin, Alyse S.",1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857.0,4857.0,77.353,77.353,1
Alaska_20241105_StateHouseD15,0,13021,261,,,,,,,,,,91,1652,739,10539,49,1025,641,211,679,3,4,False,0,2.0,6212.0,1260.0,2618.0,80.0,19.0,95.0,183.0,305.0,9136.0,True,1244.0,1.448,"Costello, Mia",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4545.0,4545.0,51.478,51.478,1
Alaska_20241105_StateHouseD16,0,10710,1124,,,,,,,,,,0,1211,863,8636,0,1149,805,797,805,2,3,False,0,7.0,6703.0,80.0,1908.0,57.0,8.0,75.0,137.0,870.0,9487.0,True,1858.0,1.23,"Hall, Carolyn",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4867.0,4867.0,56.527,56.527,1
Alaska_20241105_StateHouseD17,0,5887,5001,,,,,,,,,,0,74,0,5727,0,74,0,0,0,1,2,False,0,0,5599.0,0,128.0,32.0,0,123.0,155.0,1785.0,7512.0,True,5442.0,1.022,"Fields, William Z. ""Zack""",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5364.0,5364.0,93.662,93.662,1
Alaska_20241105_StateHouseD18,0,4594,18,,,,,,,,,,70,397,0,4127,50,348,0,50,50,2,3,False,0,2.0,3045.0,52.0,698.0,53.0,2.0,35.0,90.0,462.0,4206.0,True,685.0,1.2,"Nelson, David",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.0,1880.0,50.241,50.241,1
Alaska_20241105_StateHouseD19,0,6483,943,,,,,,,,,,86,1267,423,4707,43,762,294,197,331,3,4,False,0,8.0,3242.0,748.0,1144.0,58.0,22.0,65.0,134.0,409.0,4800.0,True,730.0,1.436,"Mina, Genevieve G.",1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2663.0,2663.0,60.757,60.757,1
Alaska_20241105_StateHouseD2,0,7498,6995,,,,,,,,,,0,95,0,7355,0,95,0,0,0,1,2,False,0,0,7275.0,0,80.0,63.0,0,116.0,179.0,2117.0,9472.0,True,7210.0,1.011,"Himschoot, Rebecca",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7175.0,7175.0,97.553,97.553,1
Alaska_20241105_StateHouseD20,0,7756,1691,,,,,,,,,,104,1010,0,6642,73,957,0,73,73,2,3,False,0,5.0,4787.0,52.0,1392.0,70.0,7.0,70.0,142.0,821.0,7003.0,True,1359.0,1.233,"Gray, Andrew T.",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3934.0,3934.0,63.688,63.688,1
Alaska_20241105_StateHouseD21,0,10283,899,,,,,,,,,,1,1087,734,8461,1,1013,640,636,641,2,3,False,0,6.0,6873.0,94.0,1575.0,85.0,9.0,114.0,203.0,316.0,8767.0,True,1486.0,1.197,"Mears, Donna C.",1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4672.0,4672.0,55.323,55.323,1
Alaska_20241105_StateHouseD22,0,6530,234,,,,,,,,,,0,844,620,5066,0,770,552,551,552,2,3,False,0,13.0,3805.0,66.0,1243.0,89.0,13.0,121.0,212.0,189.0,5248.0,True,1216.0,1.257,"Eischeid, Ted J.",1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2640.0,2640.0,52.319,52.319,1
Alaska_20241105_StateHouseD23,0,11830,2346,,,,,,,,,,125,987,0,10718,113,893,0,113,113,2,3,False,0,5.0,8256.0,108.0,1671.0,64.0,6.0,83.0,151.0,550.0,10481.0,True,1582.0,1.179,"Allard, Jamie",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6136.0,6136.0,61.817,61.817,1
Alaska_20241105_StateHouseD24,0,8487,7787,,,,,,,,,,0,113,0,8317,0,113,0,0,0,1,2,False,0,2.0,8209.0,0,106.0,64.0,2.0,72.0,138.0,1633.0,9950.0,True,8105.0,1.013,"Saddler, Dan",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8051.0,8051.0,96.825,96.825,1
Alaska_20241105_StateHouseD25,0,8455,7580,,,,,,,,,,0,108,0,8261,0,108,0,0,0,1,2,False,0,1.0,8126.0,0,134.0,60.0,1.0,105.0,166.0,1947.0,10208.0,True,8005.0,1.016,"Johnson, DeLena M.",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7920.0,7920.0,95.884,95.884,1
Alaska_20241105_StateHouseD26,0,7898,7169,,,,,,,,,,0,151,0,7682,0,151,0,0,0,1,2,False,0,1.0,7568.0,0,113.0,102.0,2.0,74.0,178.0,1502.0,9184.0,True,7485.0,1.015,"Tilton, Cathy",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7425.0,7425.0,96.667,96.667,1
Alaska_20241105_StateHouseD27,0,9971,93,,,,,,,,,,162,1217,0,8592,97,1131,0,97,97,2,3,False,0,4.0,5612.0,70.0,2019.0,137.0,6.0,56.0,192.0,892.0,8527.0,True,1993.0,1.273,"Underwood, Jubilee L.",1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3862.0,3862.0,50.609,50.609,1
Alaska_20241105_StateHouseD28,0.6880546075085324,12630,11,,,,,,,,,,79,1894,2037,8620,34,1197,1285,952,1316,3,4,False,0,8.0,5207.0,1893.0,2617.0,94.0,20.0,55.0,161.0,1180.0,9009.0,True,1881.0,1.583,"Moore, Elexie",3,8.0,1344.0,2.0,0.0,1315.0,27.0,0.0,0.0,0.0,2919.0,3244.0,37.323,50.085,1
Alaska_20241105_StateHouseD29,0,8466,7519,,,,,,,,,,0,126,0,8247,0,126,0,0,0,1,2,False,0,0,8118.0,0,129.0,90.0,0,77.0,167.0,2031.0,10278.0,True,7969.0,1.016,"Rauscher, George",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7883.0,7883.0,95.586,95.586,1
Alaska_20241105_StateHouseD3,0,8519,7735,,,,,,,,,,0,63,0,8401,0,63,0,0,0,1,2,False,0,0,8326.0,0,75.0,43.0,0,110.0,153.0,2548.0,10949.0,True,8111.0,1.009,"Story, Andrea ""Andi""",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8068.0,8068.0,96.036,96.036,1
Alaska_20241105_StateHouseD30,0,11376,723,,,,,,,,,,178,1502,0,9696,127,1399,0,127,127,2,3,False,0,10.0,6466.0,101.0,2287.0,125.0,10.0,57.0,188.0,1246.0,10009.0,True,2236.0,1.271,"McCabe, Kevin J.",1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.0,4738.0,54.13,54.13,1
Alaska_20241105_StateHouseD31,0,8147,558,,,,,,,,,,111,1046,0,6990,88,949,0,88,88,2,3,False,0,11.0,5104.0,106.0,1394.0,73.0,16.0,102.0,181.0,196.0,6705.0,True,1360.0,1.229,"Dibert, Maxine L.",1,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3528.0,3528.0,54.294,54.294,1
Alaska_20241105_StateHouseD32,0,6040,1660,,,,,,,,,,4,722,502,4812,2,656,450,450,452,2,3,False,0,2.0,3751.0,65.0,1053.0,61.0,2.0,65.0,128.0,332.0,5138.0,True,1024.0,1.232,"Stapp, Will",1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3232.0,3232.0,67.277,67.277,1
Alaska_20241105_StateHouseD33,0,7517,6815,,,,,,,,,,0,158,0,7287,0,158,0,0,0,1,2,False,0,0,7145.0,0,142.0,88.0,0,87.0,175.0,1425.0,8712.0,True,7122.0,1.019,"Prax, Glenn ""Mike""",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7051.0,7051.0,96.761,96.761,1
Alaska_20241105_StateHouseD34,0,11281,1039,,,,,,,,,,7,1400,1094,8780,4,1304,1024,1017,1028,2,3,False,0,8.0,6494.0,108.0,2254.0,87.0,10.0,51.0,147.0,905.0,9660.0,True,2188.0,1.269,"Tomaszewski, Frank",1,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.0,4893.0,55.939,55.939,1
Alaska_20241105_StateHouseD35,0,11022,951,,,,,,,,,,208,1086,0,9728,148,995,0,148,148,2,3,False,0,3.0,7575.0,128.0,1569.0,94.0,4.0,91.0,185.0,365.0,9511.0,True,1498.0,1.185,"Carrick, Ashley E.",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5047.0,5047.0,55.201,55.201,1
Alaska_20241105_StateHouseD36,0.720292504570384,15518,478,,,,,,,,,,266,2792,2310,10150,162,1603,1108,1101,1243,4,5,False,0,21.0,5689.0,1670.0,3271.0,148.0,48.0,127.0,295.0,474.0,9449.0,True,1079.0,1.677,"Schwanke, Rebecca A.",4,21.0,1726.0,11.0,0.0,1675.0,40.0,0.0,0.0,0.0,3187.0,4070.0,35.593,56.309,1
Alaska_20241105_StateHouseD37,0,4986,1711,,,,,,,,,,51,748,0,4187,32,698,0,32,32,2,3,False,0,15.0,2811.0,31.0,1013.0,56.0,16.0,112.0,173.0,460.0,4298.0,True,997.0,1.268,"Edgmon, Bryce",1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2767.0,2767.0,72.378,72.378,1
Alaska_20241105_StateHouseD38,0.7094395280235988,8309,143,,,,,,,,,,148,2160,1798,4203,108,894,828,715,917,4,5,False,0,45.0,1817.0,1448.0,1796.0,75.0,101.0,231.0,339.0,106.0,3742.0,True,1147.0,2.209,"Jimmie, Nellie D. ""Unangik""",4,45.0,622.0,16.0,0.0,590.0,16.0,0.0,0.0,0.0,1299.0,1556.0,36.174,52.408,1
Alaska_20241105_StateHouseD39,0,5859,664,,,,,,,,,,66,994,0,4799,48,940,0,48,48,2,3,False,0,15.0,2396.0,56.0,1654.0,49.0,15.0,165.0,225.0,134.0,4197.0,True,1641.0,1.418,"Foster, Neal W.",1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2356.0,2356.0,58.202,58.202,1
Alaska_20241105_StateHouseD4,0,7474,6862,,,,,,,,,,0,71,0,7355,0,71,0,0,0,1,2,False,0,1.0,7279.0,0,75.0,44.0,1.0,110.0,155.0,1781.0,9136.0,True,7153.0,1.01,"Hannan, Sara",1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7108.0,7108.0,96.655,96.655,1
Alaska_20241105_StateHouseD40,0.5227431770468859,5648,128,,,,,,,,,,61,1299,948,3340,28,743,576,483,602,3,4,False,0,11.0,1761.0,1052.0,1309.0,68.0,27.0,100.0,188.0,143.0,3218.0,True,1048.0,1.775,"Burke, Robyn ""Niayuq""",3,11.0,510.0,6.0,0.0,485.0,19.0,0.0,0.0,0.0,1427.0,1545.0,46.573,60.493,1
Alaska_20241105_StateHouseD5,0,8544,3853,,,,,,,,,,49,1010,0,7485,37,937,0,37,37,2,3,False,0,6.0,5744.0,54.0,1311.0,63.0,7.0,62.0,130.0,728.0,7789.0,True,1277.0,1.192,"Stutes, Louise B.",1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5454.0,5454.0,77.307,77.307,1
Alaska_20241105_StateHouseD6,0.2011183597390494,16531,487,,,,,,,,,,42,1884,2682,11923,19,1285,1907,1839,1925,3,4,False,0,16.0,8036.0,1317.0,3395.0,102.0,28.0,125.0,241.0,427.0,11868.0,True,1244.0,1.42,"Vance, Sarah L.",3,16.0,632.0,5.0,0.0,615.0,12.0,0.0,0.0,0.0,5365.0,5640.0,46.958,52.256,1
Alaska_20241105_StateHouseD7,0,10791,1509,,,,,,,,,,0,1283,990,8518,0,1212,927,920,927,2,3,False,0,5.0,6412.0,85.0,2080.0,73.0,6.0,72.0,146.0,956.0,9452.0,True,2049.0,1.254,"Ruffridge, Justin M.",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,58.886,58.886,1
Alaska_20241105_StateHouseD8,0,11750,268,,,,,,,,,,79,1480,0,10191,53,1403,0,53,53,2,3,False,0,7.0,6583.0,69.0,2469.0,89.0,9.0,43.0,136.0,1613.0,10672.0,True,2447.0,1.279,"Elam, Bill",1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660.0,4660.0,51.48,51.48,1
Alaska_20241105_StateHouseD9,0,13400,965,,,,,,,,,,0,1296,873,11231,0,1191,776,773,776,2,3,False,0,5.0,9322.0,128.0,1891.0,85.0,5.0,67.0,156.0,495.0,11713.0,True,1776.0,1.18,"Holland, Ky",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6089.0,6089.0,54.303,54.303,1
Alaska_20241105_StateSenateB,0,16565,15176,,,,,,,,,,0,154,0,16309,0,154,0,0,0,1,2,False,0,3.0,16145.0,0,162.0,93.0,3.0,237.0,333.0,3998.0,20307.0,True,15829.0,1.01,"Kiehl, Jesse",1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15741.0,15741.0,96.535,96.535,1
Alaska_20241105_StateSenateD,0.23741628861525169,28777,1689,,,,,,,,,,69,5112,3399,20197,46,3621,2523,2365,2560,3,4,False,0,22.0,13038.0,2409.0,6321.0,206.0,42.0,257.0,485.0,850.0,20220.0,True,2338.0,1.458,"Bjorkman, Jesse J.",3,22.0,1431.0,4.0,0.0,1416.0,11.0,0.0,0.0,0.0,9247.0,9803.0,47.793,54.713,1
Alaska_20241105_StateSenateF,0.14497005256081164,25417,927,,,,,,,,,,36,4261,3447,17673,16,3066,2008,1944,2024,3,4,False,0,13.0,11752.0,2515.0,5309.0,154.0,27.0,175.0,340.0,995.0,18062.0,True,2473.0,1.465,"Kaufman, James D.",3,13.0,625.0,1.0,0.0,611.0,13.0,0.0,0.0,0.0,8172.0,8678.0,47.918,52.821,1
Alaska_20241105_StateSenateH,0,21706,1880,,,,,,,,,,1,2166,1509,18030,1,2008,1347,1339,1348,2,3,False,0,10.0,14786.0,207.0,3215.0,145.0,13.0,215.0,370.0,639.0,18647.0,True,3097.0,1.19,"Claman, Matt",1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9939.0,9939.0,55.223,55.223,1
Alaska_20241105_StateSenateJ,0,13085,4124,,,,,,,,,,16,1737,802,10530,9,1634,730,726,739,2,3,False,0,10.0,8220.0,86.0,2271.0,123.0,13.0,141.0,274.0,1350.0,11848.0,True,2192.0,1.224,"Dunbar, Forrest",1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7306.0,7306.0,69.661,69.661,1
Alaska_20241105_StateSenateL,0.30466344038715354,30103,1951,,,,,,,,,,86,5767,3567,20683,59,4117,2638,2503,2689,3,4,False,0,20.0,12507.0,2823.0,7092.0,152.0,46.0,233.0,410.0,862.0,20475.0,True,2763.0,1.513,"Merrick, Kelly R.",3,20.0,1760.0,5.0,0.0,1736.0,19.0,0.0,0.0,0.0,9084.0,9892.0,46.363,55.47,1
Alaska_20241105_StateSenateN,0,25121,817,,,,,,,,,,1119,5418,0,18584,965,3385,0,953,965,3,4,False,0,15.0,10389.0,3681.0,5167.0,239.0,33.0,140.0,393.0,2102.0,17668.0,True,3650.0,1.575,"Yundt, Robert",1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8184.0,8184.0,52.627,52.627,1
Alaska_20241105_StateSenateP,0,14598,315,,,,,,,,,,3,1846,1207,11542,2,1665,1060,1055,1062,2,3,False,0,5.0,8921.0,208.0,2603.0,134.0,10.0,200.0,342.0,382.0,11910.0,True,2524.0,1.243,"Kawasaki, Scott",1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5919.0,5919.0,51.367,51.367,1
Alaska_20241105_StateSenateR,0,26939,655,,,,,,,,,,31,3856,4284,18768,17,2323,2749,2543,2764,3,4,False,0,14.0,13083.0,2870.0,5078.0,248.0,51.0,204.0,469.0,835.0,19004.0,True,2813.0,1.446,"Cronk, Mike",1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9405.0,9405.0,51.804,51.804,1
Alaska_20241105_StateSenateT,0,6815,6316,,,,,,,,,,0,137,0,6622,0,137,0,0,0,1,2,False,0,0,6515.0,0,107.0,86.0,0,197.0,283.0,836.0,7458.0,True,6522.0,1.016,"Olson, Donald C. ""Donny""",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6469.0,6469.0,97.69,97.69,1
Alaska_20241105_US_House,0.0867444141144724,568659,2792,,,,,,,,,,2518,84328,140629,341184,1915,41029,69465,68444,70825,4,5,False,0,610.0,219203.0,62884.0,111062.0,5186.0,1472.0,9588.0,15314.0,6076.0,336704.0,True,43461.0,1.67,"Begich, Nick",4,610.0,8048.0,99.0,0.0,7730.0,219.0,0.0,0.0,0.0,159703.0,164918.0,48.392,51.222,1
Berkeley_20101102_CityAuditor,0,49849,30711,,,,,,,,,,0,16760,902,32167,0,8773,497,497,497,1,3,False,0,22.0,31241.0,0,913.0,9012.0,40.0,498.0,9472.0,13819.0,45986.0,True,31611.0,1.028,ANN-MARIE HOGAN,1,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31428.0,31428.0,97.769,97.769,1
Berkeley_20101102_CityCouncilDistrict1,0,12850,1770,,,,,,,,,,283,4426,1209,6932,203,2630,855,643,1058,4,3,False,0,7.0,2084.0,2651.0,3620.0,518.0,24.0,36.0,566.0,719.0,6426.0,True,2651.0,2.098,LINDA MAIO,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3735.0,3735.0,65.526,65.526,1
Berkeley_20101102_CityCouncilDistrict4,0,11268,329,,,,,,,,,,656,3521,637,6454,551,2233,481,715,1032,4,3,False,0,9.0,1341.0,2510.0,3425.0,341.0,22.0,38.0,385.0,940.0,5708.0,True,2510.0,2.244,JESSE ARREGUIN,1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2544.0,2544.0,53.457,53.457,1
Berkeley_20101102_CityCouncilDistrict7,0.017324350336862367,10483,5,,,,,,,,,,144,3414,1494,5431,81,2124,996,663,1077,3,3,False,0,5.0,856.0,2523.0,3330.0,262.0,18.0,16.0,293.0,673.0,4862.0,True,2523.0,2.397,KRISS WORTHINGTON,2,5.0,19.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,2078.0,2085.0,49.665,50.06,1
Berkeley_20101102_CityCouncilDistrict8,0,10872,1011,,,,,,,,,,115,3819,1542,5396,68,2273,1044,858,1112,3,3,False,0,6.0,1174.0,2361.0,3431.0,290.0,18.0,19.0,319.0,726.0,5333.0,True,2361.0,2.257,GORDON WOZNIAK,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2806.0,2806.0,60.987,60.987,1
Berkeley_20121106_CityCouncilDistrict2,0,14504,1010,,,,,,,,,,386,5304,1634,7180,215,3000,1101,897,1316,3,3,False,0,15.0,1985.0,2641.0,3827.0,1274.0,25.0,26.0,1315.0,1020.0,6839.0,True,2641.0,2.11,DARRYL MOORE,1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3407.0,3407.0,58.701,58.701,1
Berkeley_20121106_CityCouncilDistrict3,0,10822,1074,,,,,,,,,,1174,3543,77,6028,636,2335,54,662,690,2,3,False,0,6.0,3021.0,167.0,2168.0,1993.0,13.0,38.0,2032.0,1332.0,6524.0,True,2104.0,1.449,MAX ANDERSON,1,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3130.0,3130.0,60.355,60.355,1
Berkeley_20121106_CityCouncilDistrict5,0,14881,682,,,,,,,,,,1686,3771,67,9357,905,2670,49,924,954,2,3,False,0,5.0,4955.0,151.0,3031.0,2216.0,12.0,35.0,2251.0,778.0,8767.0,True,2960.0,1.398,LAURIE CAPITELLI,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4333.0,4333.0,54.271,54.271,1
